distance_km,athlete_gender,athlete_tier,avg_speed,total_athletes
56.2,F,Elite,9.439769230769231,26
56.2,M,Average,6.254525423728813,1003
56.2,M,Elite,10.255455357142859,112
56.3,F,Average,6.597615384615385,13
56.3,F,Elite,9.987,2
56.3,M,Average,7.486314606741574,89
56.3,M,Elite,10.885,10
56.3269,F,Average,6.68506087408949,1922
56.3269,F,Elite,10.19186448598131,214
56.3269,M,Average,7.292061320754717,4240
56.3269,M,Elite,11.476555084745764,472
56.4,F,Average,5.7143250000000005,40
56.4,F,Elite,8.597,5
56.4,M,Average,7.279935897435898,78
56.4,M,Elite,9.806777777777777,9
56.5,F,Average,5.1946337209302325,172
56.5,F,Elite,8.8247,20
56.5,M,Average,5.433918181818182,770
56.5,M,Elite,9.415441860465116,86
56.6,F,Average,6.001944444444445,126
56.6,F,Elite,8.838333333333333,15
56.6,M,Average,7.225440329218107,486
56.6,M,Elite,10.407309090909092,55
56.648768000000004,F,Average,8.153236842105263,38
56.648768000000004,F,Elite,12.864600000000001,5
56.648768000000004,M,Average,8.691379032258064,124
56.648768000000004,M,Elite,13.356214285714286,14
56.7,F,Average,7.389834862385321,109
56.7,F,Elite,10.311307692307691,13
56.7,M,Average,7.8996635416666665,960
56.7,M,Elite,10.861457943925233,107
56.8,F,Average,6.7050833333333335,60
56.8,F,Elite,10.69,7
56.8,M,Average,7.173634615384615,312
56.8,M,Elite,11.5262,35
56.809701999999994,F,Average,7.642882352941177,17
56.809701999999994,F,Elite,10.0095,2
56.809701999999994,M,Average,8.313108695652174,92
56.809701999999994,M,Elite,11.178545454545455,11
56.9,F,Average,5.3598130081300805,123
56.9,F,Elite,7.919428571428571,14
56.9,M,Average,6.013523148148148,216
56.9,M,Elite,9.508625,24
57.0,F,Average,5.868704234388367,4676
57.0,F,Elite,9.319614942528736,522
57.0,M,Average,6.559887305255949,23364
57.0,M,Elite,10.330371197535618,2597
57.1,F,Average,5.928531914893617,47
57.1,F,Elite,8.881166666666667,6
57.1,M,Average,6.344429347826087,184
57.1,M,Elite,9.746,22
57.131569999999996,F,Average,7.6580916666666665,120
57.131569999999996,F,Elite,12.168999999999999,14
57.131569999999996,M,Average,9.466733333333332,435
57.131569999999996,M,Elite,14.437918367346938,49
57.2,F,Average,6.289775862068966,58
57.2,F,Elite,8.93,8
57.2,M,Average,6.6682500000000005,192
57.2,M,Elite,10.377227272727273,22
57.3,F,Average,6.8028378378378385,37
57.3,F,Elite,8.8726,5
57.3,M,Average,7.520175438596491,114
57.3,M,Elite,10.359076923076923,13
57.4,F,Average,5.77296,25
57.4,F,Elite,8.752666666666668,3
57.4,M,Average,6.871583333333334,180
57.4,M,Elite,10.169,20
57.453438000000006,F,Average,6.923847457627119,59
57.453438000000006,F,Elite,8.85742857142857,7
57.453438000000006,M,Average,7.25691111111111,90
57.453438000000006,M,Elite,9.707,11
57.5,F,Average,5.469628571428572,70
57.5,F,Elite,9.538444444444444,9
57.5,M,Average,5.777622093023256,344
57.5,M,Elite,10.470538461538462,39
57.6,F,Average,6.089935483870968,31
57.6,F,Elite,8.3874,5
57.6,M,Average,6.317603896103896,154
57.6,M,Elite,10.464611111111111,18
57.614371999999996,F,Average,7.3695,16
57.614371999999996,F,Elite,10.1205,2
57.614371999999996,M,Average,8.654769230769231,26
57.614371999999996,M,Elite,11.545333333333332,3
57.6465588,F,Average,7.8323125000000005,16
57.6465588,F,Elite,10.0105,2
57.6465588,M,Average,8.702875,40
57.6465588,M,Elite,12.5516,5
57.7,F,Average,6.241624277456647,173
57.7,F,Elite,9.414571428571428,21
57.7,M,Average,7.275823529411764,1037
57.7,M,Elite,10.739758620689654,116
57.775306,F,Average,7.313111111111111,9
57.775306,F,Elite,8.781,2
57.775306,M,Average,7.743025,40
57.775306,M,Elite,10.4244,5
57.8,F,Average,5.953774647887324,71
57.8,F,Elite,8.49325,8
57.8,M,Average,6.413986784140969,454
57.8,M,Elite,9.285529411764706,51
57.9,F,Average,7.477166666666666,36
57.9,F,Elite,10.18325,4
57.9,M,Average,8.090297872340425,282
57.9,M,Elite,11.946625,32
57.93624,F,Average,6.848250596658711,419
57.93624,F,Elite,10.258106382978724,47
57.93624,M,Average,7.566523704520397,907
57.93624,M,Elite,11.36670297029703,101
58.0,F,Average,6.260669476816266,4033
58.0,F,Elite,10.243608017817373,449
58.0,M,Average,6.814470964046528,22696
58.0,M,Elite,11.061427157561361,2526
58.1,F,Average,5.97108888888889,45
58.1,F,Elite,7.992400000000001,5
58.1,M,Average,6.474453987730062,163
58.1,M,Elite,9.490684210526316,19
58.2,F,Average,5.422025,40
58.2,F,Elite,7.5634,5
58.2,M,Average,5.953676470588236,136
58.2,M,Elite,8.4759375,16
58.21,F,Average,6.3069999999999995,3
58.21,F,Elite,6.589,2
58.21,M,Average,7.1468823529411765,17
58.21,M,Elite,10.490333333333332,3
58.25810800000001,F,Average,6.788435897435898,78
58.25810800000001,F,Elite,8.682777777777778,9
58.25810800000001,M,Average,6.993129533678756,193
58.25810800000001,M,Elite,9.414454545454545,22
58.3,F,Average,5.9366551724137935,29
58.3,F,Elite,8.738,4
58.3,M,Average,6.313898089171975,157
58.3,M,Elite,10.103222222222222,18
58.4,F,Average,6.2619444444444445,18
58.4,F,Elite,7.992666666666666,3
58.4,M,Average,6.898229166666667,48
58.4,M,Elite,10.988833333333334,6
58.48,F,Average,6.498,4
58.48,F,Elite,7.149,1
58.48,M,Average,7.891333333333334,18
58.48,M,Elite,11.2035,2
58.5,F,Average,5.7284411764705885,34
58.5,F,Elite,8.6256,5
58.5,M,Average,6.924919540229885,261
58.5,M,Elite,9.710137931034483,29
58.54,F,Average,6.2865,4
58.54,F,Elite,7.923,1
58.54,M,Average,7.626947368421053,19
58.54,M,Elite,10.915999999999999,3
58.579975999999995,F,Average,6.401681818181817,22
58.579975999999995,F,Elite,9.048666666666668,3
58.579975999999995,M,Average,7.590054054054054,37
58.579975999999995,M,Elite,10.154,5
58.6,F,Average,6.635845070422535,71
58.6,F,Elite,9.862,8
58.6,M,Average,6.811441176470589,442
58.6,M,Elite,10.19562,50
58.7,F,Average,7.142922077922078,77
58.7,F,Elite,10.563666666666668,9
58.7,M,Average,8.178024630541872,406
58.7,M,Elite,12.922739130434783,46
58.74091,F,Average,8.084435897435897,195
58.74091,F,Elite,10.878863636363636,22
58.74091,M,Average,8.560216545012166,411
58.74091,M,Elite,12.410869565217391,46
58.8,F,Average,5.5888888888888895,27
58.8,F,Elite,9.498333333333333,3
58.8,M,Average,5.2575806451612905,93
58.8,M,Elite,9.296545454545454,11
58.9,F,Average,7.845000000000001,9
58.9,F,Elite,11.245999999999999,2
58.9,M,Average,9.199023809523808,42
58.9,M,Elite,13.366399999999999,5
58.901844000000004,F,Average,6.761266666666667,15
58.901844000000004,F,Elite,8.811,2
58.901844000000004,M,Average,6.891012345679012,81
58.901844000000004,M,Elite,9.0562,10
59.0,F,Average,6.150789702233251,1612
59.0,F,Elite,9.474294444444444,180
59.0,M,Average,6.645056564777548,9193
59.0,M,Elite,10.345735812133073,1022
59.1,F,Average,5.832136363636363,44
59.1,F,Elite,7.726000000000001,5
59.1,M,Average,6.16919306930693,202
59.1,M,Elite,8.94108695652174,23
59.2,F,Average,6.347945205479451,73
59.2,F,Elite,9.219888888888889,9
59.2,M,Average,7.0836969696969705,297
59.2,M,Elite,10.856323529411766,34
59.22371199999999,F,Average,7.919124378109452,201
59.22371199999999,F,Elite,10.759,23
59.22371199999999,M,Average,8.519796226415094,530
59.22371199999999,M,Elite,11.809016949152541,59
59.3,F,Average,5.72588,25
59.3,F,Elite,8.322000000000001,3
59.3,M,Average,5.978675675675676,74
59.3,M,Elite,10.622444444444445,9
59.5,F,Average,6.059104166666667,48
59.5,F,Elite,9.357,6
59.5,M,Average,5.997745833333334,240
59.5,M,Elite,10.086333333333334,27
59.54558,F,Average,6.217872131147541,305
59.54558,F,Elite,9.318176470588234,34
59.54558,M,Average,6.366868980169972,1412
59.54558,M,Elite,9.5373,160
59.58,F,Average,6.6240000000000006,4
59.58,F,Elite,7.667,1
59.58,M,Average,7.994176470588236,17
59.58,M,Elite,11.163499999999999,2
59.6,F,Average,5.046589285714285,56
59.6,F,Elite,6.771,7
59.6,M,Average,5.036933920704846,227
59.6,M,Elite,7.397576923076922,26
59.7,F,Average,6.348389610389611,77
59.7,F,Elite,8.809444444444445,9
59.7,M,Average,6.78245945945946,666
59.7,M,Elite,9.752413333333333,75
59.72,F,Average,7.0405,4
59.72,F,Elite,8.439,2
59.72,M,Average,8.144347826086957,23
59.72,M,Elite,11.560333333333332,3
59.8,F,Average,3.8091999999999997,10
59.8,F,Elite,7.1585,2
59.8,M,Average,4.194552631578947,38
59.8,M,Elite,8.8356,5
59.867448,F,Elite,7.788,1
59.867448,M,Average,7.363545454545454,11
59.867448,M,Elite,9.477,2
59.9,F,Average,4.262428571428571,7
59.9,F,Elite,8.639,1
59.9,M,Average,4.601588235294118,51
59.9,M,Elite,9.300500000000001,6
60.0,F,Average,6.312082241598387,22823
60.0,F,Elite,10.077166666666667,2538
60.0,M,Average,6.544207855883038,90149
60.0,M,Elite,11.013981341049691,10022
60.02838199999999,F,Average,9.089888888888888,9
60.02838199999999,F,Elite,10.277000000000001,2
60.02838199999999,M,Average,9.786263157894737,19
60.02838199999999,M,Elite,13.393,3
60.1,F,Average,6.845782608695652,23
60.1,F,Elite,8.716333333333333,3
60.1,M,Average,6.829739583333333,96
60.1,M,Elite,9.399727272727272,11
60.2,F,Average,6.330180722891566,83
60.2,F,Elite,8.8104,10
60.2,M,Average,6.927491017964073,334
60.2,M,Elite,9.971868421052632,38
60.3,F,Average,7.797000000000001,4
60.3,F,Elite,9.471,1
60.3,M,Average,7.505458333333333,24
60.3,M,Elite,11.069666666666668,3
60.35025,F,Average,7.082894736842104,76
60.35025,F,Elite,10.582666666666666,9
60.35025,M,Average,7.745855172413794,290
60.35025,M,Elite,11.10309090909091,33
60.4,F,Average,4.878872727272728,55
60.4,F,Elite,6.909714285714286,7
60.4,M,Average,5.379326797385621,153
60.4,M,Elite,9.068,18
60.5,F,Average,5.076941176470588,34
60.5,F,Elite,7.441,4
60.5,M,Average,5.739261437908497,153
60.5,M,Elite,9.343588235294119,17
60.6,F,Average,5.251936363636363,110
60.6,F,Elite,7.530307692307693,13
60.6,M,Average,5.898612403100775,645
60.6,M,Elite,8.464319444444445,72
60.7,F,Average,5.958584337349397,166
60.7,F,Elite,8.965052631578947,19
60.7,M,Average,6.4307296875,640
60.7,M,Elite,10.001833333333332,72
60.9,F,Average,6.124171428571429,70
60.9,F,Elite,9.804625,8
60.9,M,Average,6.674906103286386,213
60.9,M,Elite,10.577333333333334,24
61.0,F,Average,5.776089661089661,2331
61.0,F,Elite,9.496184615384614,260
61.0,M,Average,6.286998675789008,13593
61.0,M,Elite,10.252152777777777,1512
61.1,F,Average,6.504099999999999,80
61.1,F,Elite,9.318666666666665,9
61.1,M,Average,7.055059375000001,320
61.1,M,Elite,10.908333333333333,36
61.15492,F,Average,6.409040178571429,672
61.15492,F,Elite,9.056093333333333,75
61.15492,M,Average,6.98321970624235,1634
61.15492,M,Elite,10.229598901098901,182
61.2,F,Average,5.037389610389611,77
61.2,F,Elite,7.9703333333333335,9
61.2,M,Average,5.506997142857143,350
61.2,M,Elite,8.372025641025642,39
61.3,F,Average,8.018422535211268,142
61.3,F,Elite,13.0758125,16
61.3,M,Average,8.53155923566879,785
61.3,M,Elite,14.193965909090908,88
61.4,F,Average,7.393807692307693,26
61.4,F,Elite,9.240666666666668,3
61.4,M,Average,7.9675252525252525,99
61.4,M,Elite,11.133818181818182,11
61.48,F,Average,7.2014,5
61.48,F,Elite,8.001,1
61.48,M,Average,7.942238095238095,21
61.48,M,Elite,11.61225,4
61.5,F,Average,6.468518518518518,27
61.5,F,Elite,8.769666666666666,3
61.5,M,Average,6.769570093457944,107
61.5,M,Elite,9.906916666666666,12
61.7,F,Average,7.0270625,16
61.7,F,Elite,9.3285,2
61.7,M,Average,6.673128571428571,70
61.7,M,Elite,10.024125,8
61.8,F,Average,6.021858695652173,92
61.8,F,Elite,8.604545454545455,11
61.8,M,Average,6.537594847775176,427
61.8,M,Elite,9.795833333333333,48
61.9,F,Average,4.999249999999999,28
61.9,F,Elite,7.250500000000001,4
61.9,M,Average,5.188675324675325,77
61.9,M,Elite,7.312777777777778,9
61.95959,F,Average,6.7213529411764705,68
61.95959,F,Elite,9.531625,8
61.95959,M,Average,7.354603550295859,169
61.95959,M,Elite,10.57985,20
62.0,F,Average,5.924460877862596,4192
62.0,F,Elite,9.113549356223176,466
62.0,M,Average,6.375300710123817,21968
62.0,M,Elite,9.948220401474805,2441
62.1,F,Average,6.7285,2
62.1,F,Elite,8.379,1
62.1,M,Average,7.723624999999999,24
62.1,M,Elite,10.809,3
62.2,F,Average,6.9414375,16
62.2,F,Elite,9.5505,2
62.2,M,Average,7.823019801980198,101
62.2,M,Elite,10.681333333333333,12
62.28145800000001,F,Average,9.5065,8
62.28145800000001,F,Elite,10.947,1
62.28145800000001,M,Average,10.147944444444445,54
62.28145800000001,M,Elite,13.13957142857143,7
62.3,F,Average,4.270444444444444,18
62.3,F,Elite,7.303000000000001,3
62.3,M,Average,4.525335120643431,373
62.3,M,Elite,8.046095238095237,42
62.4,F,Average,6.480032258064516,31
62.4,F,Elite,9.55325,4
62.4,M,Average,6.891807692307692,234
62.4,M,Elite,9.768185185185185,27
62.5,F,Average,7.292277777777778,18
62.5,F,Elite,12.216,3
62.5,M,Average,8.933564102564103,234
62.5,M,Elite,13.884407407407409,27
62.7,F,Average,5.319714285714285,7
62.7,F,Elite,7.737,1
62.7,M,Average,5.416916666666666,24
62.7,M,Elite,7.178,3
62.76426,F,Average,7.009875816993464,153
62.76426,F,Elite,9.918888888888889,18
62.76426,M,Average,7.851947876447877,518
62.76426,M,Elite,10.81246551724138,58
62.8,F,Average,5.154228412256267,359
62.8,F,Elite,7.58655,40
62.8,M,Average,5.589692443919716,1694
62.8,M,Elite,8.069174603174604,189
62.9,F,Average,4.642097402597403,154
62.9,F,Elite,9.441777777777778,18
62.9,M,Average,5.433008576329331,583
62.9,M,Elite,10.906353846153847,65
62.99,F,Average,6.70925,4
62.99,F,Elite,7.482,1
62.99,M,Average,7.996333333333333,18
62.99,M,Elite,11.463999999999999,2
63.0,F,Average,5.760423598949212,4568
63.0,F,Elite,9.465568897637795,508
63.0,M,Average,6.121269603880356,29688
63.0,M,Elite,10.089835757575758,3300
63.1,M,Average,5.21125,4
63.1,M,Elite,6.255,1
63.2,F,Average,6.17675,4
63.2,F,Elite,7.23,2
63.2,M,Average,7.550428571428571,14
63.2,M,Elite,9.514,2
63.24706199999999,F,Average,9.180969696969697,33
63.24706199999999,F,Elite,11.92275,4
63.24706199999999,M,Average,9.618458333333333,72
63.24706199999999,M,Elite,12.728444444444444,9
63.25,F,Average,5.7948,5
63.25,F,Elite,6.963,1
63.25,M,Average,5.746548387096774,31
63.25,M,Elite,8.0505,4
63.3,F,Average,8.592076836158192,885
63.3,F,Elite,11.183252525252525,99
63.3,M,Average,9.170779705323195,4208
63.3,M,Elite,12.366811965811966,468
63.4,F,Average,8.138351351351352,37
63.4,F,Elite,10.5944,5
63.4,M,Average,9.103033333333334,180
63.4,M,Elite,12.493619047619047,21
63.42,F,Average,8.44625,4
63.42,F,Elite,8.86,1
63.42,M,Average,10.34275,8
63.42,M,Elite,13.575,1
63.5,F,Average,7.335972222222222,252
63.5,F,Elite,10.72448275862069,29
63.5,M,Average,7.141560781476122,1382
63.5,M,Elite,11.546318181818181,154
63.56893,M,Average,12.076,2
63.56893,M,Elite,13.85,1
63.57,F,Average,6.19725,4
63.57,F,Elite,6.84,1
63.57,M,Average,7.950333333333333,18
63.57,M,Elite,11.133666666666665,3
63.6,F,Average,6.19410119047619,336
63.6,F,Elite,8.781578947368422,38
63.6,M,Average,6.66315864978903,1185
63.6,M,Elite,9.777666666666667,132
63.7,F,Average,6.403031250000001,96
63.7,F,Elite,10.398,11
63.7,M,Average,6.904060931899641,279
63.7,M,Elite,10.322806451612903,31
63.8,F,Average,4.486839378238342,193
63.8,F,Elite,6.900227272727273,22
63.8,M,Average,5.046240875912409,822
63.8,M,Elite,7.761365591397849,93
63.9,F,Average,7.451275,40
63.9,F,Elite,9.3762,5
63.9,M,Average,8.06608,150
63.9,M,Elite,10.913058823529411,17
64.0,F,Average,5.9210896253602305,3470
64.0,F,Elite,9.459510362694301,386
64.0,M,Average,6.320749588238882,16393
64.0,M,Elite,10.351351618211739,1823
64.051732,M,Average,6.485833333333334,18
64.051732,M,Elite,9.289000000000001,4
64.1,F,Average,5.635698630136987,73
64.1,F,Elite,7.9028888888888895,9
64.1,M,Average,6.0156796875,256
64.1,M,Elite,8.588275862068965,29
64.2,F,Average,4.60438125,160
64.2,F,Elite,7.859388888888889,18
64.2,M,Average,4.909969696969696,594
64.2,M,Elite,8.691597014925373,67
64.3,F,Average,6.164929824561404,114
64.3,F,Elite,9.146692307692309,13
64.3,M,Average,6.218847635726795,571
64.3,M,Elite,9.464234375,64
64.3736,F,Average,6.799545295020838,4559
64.3736,F,Elite,10.52569822485207,507
64.3736,M,Average,7.4338571644841425,13211
64.3736,M,Elite,11.687912125340599,1468
64.4,F,Average,5.351,32
64.4,F,Elite,7.24,4
64.4,M,Average,5.906958847736626,243
64.4,M,Elite,8.68125,28
64.5,F,Average,6.026164948453609,194
64.5,F,Elite,8.422363636363636,22
64.5,M,Average,6.488854918612881,1413
64.5,M,Elite,9.309929936305734,157
64.6,F,Average,3.89453995157385,413
64.6,F,Elite,5.434891304347826,46
64.6,M,Average,4.16224318507891,1394
64.6,M,Elite,6.265541935483871,155
64.7,F,Average,7.529277777777777,18
64.7,F,Elite,9.891,3
64.7,M,Average,7.472494623655914,93
64.7,M,Elite,11.975090909090909,11
64.8,F,Average,5.533636363636364,110
64.8,F,Elite,8.616785714285715,14
64.8,M,Average,6.2622481481481485,540
64.8,M,Elite,10.152622950819671,61
64.9,F,Elite,6.006,1
64.9,M,Average,8.286722222222222,18
64.9,M,Elite,11.744,2
65.0,F,Average,5.7490258485052825,8898
65.0,F,Elite,9.1047350859454,989
65.0,M,Average,6.154456857195976,48409
65.0,M,Elite,9.76424056516081,5379
65.1,F,Average,5.490518518518519,27
65.1,F,Elite,8.798,3
65.1,M,Average,5.842119047619048,168
65.1,M,Elite,9.971421052631579,19
65.17827,F,Elite,7.588,1
65.17827,M,Average,6.6327,10
65.17827,M,Elite,8.316333333333333,3
65.2,F,Average,7.149794117647058,34
65.2,F,Elite,8.9435,4
65.2,M,Average,7.905942675159236,157
65.2,M,Elite,10.576777777777778,18
65.3,F,Average,5.7803157894736845,57
65.3,F,Elite,8.977571428571428,7
65.3,M,Average,5.666188888888889,180
65.3,M,Elite,10.213190476190476,21
65.4,F,Average,8.107285714285714,7
65.4,F,Elite,10.564,1
65.4,M,Average,8.88025,24
65.4,M,Elite,11.888333333333334,3
65.5,F,Average,5.807739130434783,138
65.5,F,Elite,8.42575,16
65.5,M,Average,6.165349961028839,1283
65.5,M,Elite,9.333181818181819,143
65.6,F,Average,5.7639000000000005,30
65.6,F,Elite,9.131499999999999,4
65.6,M,Average,6.116264705882353,238
65.6,M,Elite,9.88051851851852,27
65.66107199999999,F,Average,7.873264150943396,106
65.66107199999999,F,Elite,10.208916666666667,12
65.66107199999999,M,Average,8.344838541666666,192
65.66107199999999,M,Elite,11.20981818181818,22
65.7,F,Average,5.851683544303798,158
65.7,F,Elite,9.767944444444446,18
65.7,M,Average,6.529331797235023,434
65.7,M,Elite,11.208244897959183,49
65.8,F,Average,7.588,39
65.8,F,Elite,9.205,5
65.8,M,Average,8.315052631578947,152
65.8,M,Elite,11.25235294117647,17
65.822006,F,Elite,6.855,1
65.822006,M,Average,6.768368421052631,19
65.822006,M,Elite,8.97,3
65.9,F,Average,7.4715,8
65.9,F,Elite,9.663,1
65.9,M,Average,8.149909090909091,33
65.9,M,Elite,10.295,4
65.98294,F,Average,7.077179245283019,318
65.98294,F,Elite,10.212555555555555,36
65.98294,M,Average,7.834483745123537,769
65.98294,M,Elite,10.983174418604651,86
66.0,F,Average,5.929250300480769,3328
66.0,F,Elite,8.988189189189189,370
66.0,M,Average,6.289040757004144,16169
66.0,M,Elite,9.765328142380424,1798
66.1,F,Average,5.3051,10
66.1,F,Elite,8.619333333333334,3
66.1,M,Average,5.203111111111111,45
66.1,M,Elite,10.170666666666667,6
66.2,F,Average,7.739999999999999,17
66.2,F,Elite,9.850999999999999,2
66.2,M,Average,8.296842105263158,57
66.2,M,Elite,10.900714285714287,7
66.3,F,Average,5.1898,90
66.3,F,Elite,7.7303,10
