athlete_age,athlete_gender,distance_km,avg_speed,sample_size
45.0,M,76.0,6.694154513888889,576
45.0,M,76.1,6.009935483870968,31
45.0,M,76.7,6.537046511627907,43
45.0,M,77.0,6.729688473520249,321
45.0,M,77.24832,8.713307692307692,26
45.0,M,77.5,7.250666666666666,15
45.0,M,77.8,3.366153846153846,13
45.0,M,78.0,7.255422900763358,655
45.0,M,79.0,6.37675,48
45.0,M,79.1,7.802857142857143,21
45.0,M,79.4,8.221,14
45.0,M,79.9,5.879999999999999,11
45.0,M,80.0,6.751035951543573,2559
45.0,M,80.3,4.643433333333333,30
45.0,M,80.467,7.470752177205604,5282
45.0,M,80.5,6.721733333333333,15
45.0,M,80.6,6.001586666666667,75
45.0,M,80.8,5.864766666666667,30
45.0,M,81.0,6.6869375,368
45.0,M,81.4,6.6096,20
45.0,M,81.5,6.8958,25
45.0,M,82.0,5.6895074999999995,400
45.0,M,82.07634,7.209181818181818,11
45.0,M,82.6,4.458833333333334,36
45.0,M,82.72007599999999,7.756411764705883,17
45.0,M,82.88101,7.387153846153846,13
45.0,M,83.0,5.927815584415584,385
45.0,M,83.3,6.60778125,32
45.0,M,83.5,5.5034,35
45.0,M,83.68568,7.092857142857143,49
45.0,M,84.0,5.664910994764398,382
45.0,M,84.329416,6.607155038759689,129
45.0,M,84.39,8.146090909090908,11
45.0,M,84.4,7.635547619047618,42
45.0,M,84.5,6.0015,18
45.0,M,84.7,4.275,20
45.0,M,84.9,6.099727272727273,11
45.0,M,85.0,6.109743440233236,686
45.0,M,85.29502,6.9718,75
45.0,M,85.3,6.0836500000000004,20
45.0,M,85.4,6.287454545454546,11
45.0,M,85.6,7.7441875,16
45.0,M,86.0,6.315889784946236,372
45.0,M,86.09969,7.027541666666667,24
45.0,M,86.260624,6.837857142857143,21
45.0,M,86.5,4.9089285714285715,42
45.0,M,86.90436,6.860518518518518,27
45.0,M,87.0,8.135462513199577,1894
45.0,M,88.0,6.285594306049822,281
45.0,M,88.5,8.142227272727272,22
45.0,M,88.5137,7.450378947368421,95
45.0,M,89.0,8.601716003700277,1081
45.0,M,90.0,7.581863636363637,1034
45.0,M,90.12304,7.15235,20
45.0,M,90.2,4.639692307692308,13
45.0,M,91.0,6.089902912621359,103
45.0,M,92.0,5.841866666666666,75
45.0,M,92.2,6.247391304347826,23
45.0,M,92.8,5.004380952380952,21
45.0,M,93.0,5.614608695652174,115
45.0,M,94.0,5.804860465116279,129
45.0,M,94.8,5.7712941176470585,17
45.0,M,95.0,5.433720588235294,68
45.0,M,96.0,4.758743902439024,82
45.0,M,96.5604,6.7017118644067795,59
45.0,M,96.7,4.45235294117647,17
45.0,M,97.0,5.037222222222222,54
45.0,M,98.0,4.8618092105263155,152
45.0,M,98.16974,5.4645,22
45.0,M,98.4,7.001428571428571,49
45.0,M,98.9,4.550466666666667,15
45.0,M,99.0,6.191852941176471,34
45.0,M,99.6,4.763533333333333,15
45.0,M,99.77908,6.815250000000001,20
45.0,M,100.0,7.338128922284839,14373
45.0,M,100.1,4.838375,16
45.0,M,100.5,5.720522727272727,44
45.0,M,100.8,5.9545,14
45.0,M,101.0,5.1368723653395785,854
45.0,M,101.5,5.7614,20
45.0,M,101.6,6.065307692307693,52
45.0,M,102.0,6.064688995215311,418
45.0,M,102.3,6.9221875,16
45.0,M,102.5,5.052625,24
45.0,M,102.6,7.066666666666666,15
45.0,M,102.99776,6.29509375,32
45.0,M,103.0,6.050817767653759,439
45.0,M,103.2,5.718416666666666,12
45.0,M,103.4,5.120294117647059,68
45.0,M,103.5,5.215826086956522,46
45.0,M,104.0,6.075511312217195,221
45.0,M,105.0,5.4034054054054055,740
45.0,M,105.5,5.267235294117647,17
45.0,M,106.0,5.115948640483383,331
45.0,M,106.21644,7.712903225806452,31
45.0,M,106.5,5.338818181818182,44
45.0,M,107.0,6.020930232558139,86
45.0,M,107.5,7.39572,25
45.0,M,108.0,5.978289473684211,304
45.0,M,108.5,5.744666666666666,27
45.0,M,108.7,4.379666666666666,24
45.0,M,109.0,5.227990099009902,101
45.0,M,109.43512,5.994033333333333,30
45.0,M,110.0,5.452043704474505,961
45.0,M,111.0,5.415470319634704,438
45.0,M,112.0,5.591993630573248,314
45.0,M,112.1,5.88547619047619,21
45.0,M,112.5,4.4162,15
45.0,M,112.6538,7.367434782608695,23
45.0,M,113.0,5.867612244897959,49
45.0,M,113.45847,6.266766666666666,30
45.0,M,114.0,5.52122,100
45.0,M,115.0,5.37065982404692,341
45.0,M,115.87248,7.138538461538461,13
45.0,M,116.0,5.406228813559322,118
45.0,M,117.0,5.351333333333334,57
45.0,M,118.0,6.975701030927835,194
45.0,M,119.0,4.6683875,320
45.0,M,119.3,5.942279999999999,25
45.0,M,120.0,5.564858267716535,508
45.0,M,120.7005,5.675117647058824,17
45.0,M,121.0,4.635941176470588,34
45.0,M,122.0,5.580707317073171,41
45.0,M,122.2,3.813166666666666,12
45.0,M,123.0,5.574857142857143,56
45.0,M,123.1,3.7906874999999998,16
45.0,M,124.0,4.461904761904762,42
45.0,M,125.0,5.3496369426751595,314
45.0,M,126.0,6.871049999999999,20
45.0,M,127.0,5.820869565217391,46
45.0,M,128.0,5.786605633802817,71
45.0,M,129.0,4.929784946236559,93
45.0,M,130.0,5.388166089965398,289
45.0,M,131.0,5.187,15
45.0,M,131.7,3.8443571428571426,14
45.0,M,132.0,6.508500000000001,36
45.0,M,133.0,4.922527777777778,36
45.0,M,134.0,5.182222222222222,18
45.0,M,135.0,5.806780487804878,41
45.0,M,135.18456,8.34023076923077,26
45.0,M,136.0,6.098375,16
45.0,M,136.7939,6.707833333333333,18
45.0,M,137.0,4.374333333333334,15
45.0,M,140.0,5.53353807106599,197
45.0,M,141.0,4.939363636363637,11
45.0,M,142.0,7.179880000000001,25
45.0,M,143.0,4.945028571428571,35
45.0,M,144.0,4.016305555555555,72
45.0,M,145.0,4.28939837398374,123
45.0,M,146.0,6.104166666666667,18
45.0,M,147.0,5.8531176470588235,17
45.0,M,148.0,3.82555223880597,67
45.0,M,149.0,3.5351250000000003,48
45.0,M,150.0,5.197640845070423,142
45.0,M,152.0,6.0728,20
45.0,M,153.0,6.319226415094339,53
45.0,M,155.0,4.506326315789473,95
45.0,M,156.0,5.092890909090909,55
45.0,M,159.8,4.9315625,16
45.0,M,160.0,4.4104539473684214,304
45.0,M,160.934,6.094577716643742,3635
45.0,M,161.0,5.647384615384615,52
45.0,M,161.8,3.3705555555555557,36
45.0,M,162.0,4.391571428571428,63
45.0,M,163.0,4.43521568627451,51
45.0,M,163.5,3.2662142857142853,28
45.0,M,163.6,6.362552631578947,38
45.0,M,164.0,4.996585365853659,41
45.0,M,164.15268,5.782233333333334,30
45.0,M,165.0,4.102179856115108,139
45.0,M,165.601086,6.152666666666666,12
45.0,M,165.7,3.4850232558139536,129
45.0,M,165.76202,6.239179487179487,39
45.0,M,166.0,4.193579617834395,157
45.0,M,167.0,4.110416666666667,168
45.0,M,167.7,4.2804761904761905,63
45.0,M,168.0,4.32747191011236,267
45.0,M,169.0,4.750045454545455,88
45.0,M,170.0,4.148966197183099,355
45.0,M,170.59004,4.876620689655172,29
45.0,M,171.0,4.316209821428571,224
45.0,M,172.0,4.480409638554217,83
45.0,M,173.0,5.812833333333333,30
45.0,M,173.80872,4.4186296296296295,27
45.0,M,175.0,5.730295081967213,61
45.0,M,176.0,4.2397857142857145,14
45.0,M,177.0,5.816301282051282,156
45.0,M,177.0274,5.746555555555556,27
45.0,M,180.0,5.380674418604651,43
45.0,M,183.0,4.368222222222222,18
45.0,M,185.0,5.9816666666666665,24
45.0,M,190.0,4.395214285714286,14
45.0,M,193.1208,5.1109375,16
45.0,M,195.4,9.913227272727273,22
45.0,M,196.0,9.395764705882353,17
45.0,M,200.0,6.027851063829788,141
45.0,M,202.2,6.226850000000001,20
45.0,M,202.4,7.6444,15
45.0,M,203.0,5.305999999999999,13
45.0,M,204.0,6.063599999999999,30
45.0,M,208.0,6.937769230769231,13
45.0,M,212.0,6.818666666666666,33
45.0,M,216.0,7.3803636363636365,11
45.0,M,217.2609,5.375766666666666,60
45.0,M,220.0,6.687142857142858,28
45.0,M,221.0,6.3288518518518515,27
45.0,M,222.0,5.358045454545454,22
45.0,M,230.0,6.714106060606061,66
45.0,M,233.3543,6.328485714285714,35
45.0,M,235.0,5.510807692307693,26
45.0,M,237.0,6.178489795918367,49
45.0,M,240.0,5.870912280701754,57
45.0,M,243.0,5.988071428571429,14
45.0,M,244.0,5.843304347826086,23
45.0,M,245.0,5.626666666666667,15
45.0,M,245.3,6.57886,50
45.0,M,245.7,5.416647058823529,17
45.0,M,246.0,7.291392857142857,56
45.0,M,247.0,5.654833333333333,24
45.0,M,249.0,5.662810810810811,37
45.0,M,250.0,5.8877235294117645,340
45.0,M,250.7,5.955232876712328,73
45.0,M,255.0,5.693052631578948,19
45.0,M,257.0,6.202083333333333,36
45.0,M,257.4944,5.228,11
45.0,M,263.0,5.159083333333333,12
45.0,M,273.0,5.8482,15
45.0,M,273.5878,5.961176470588235,17
45.0,M,285.0,6.708111111111112,18
45.0,M,293.0,7.2282777777777785,18
45.0,M,300.0,6.583388888888889,18
45.0,M,303.0,2.9239333333333333,15
45.0,M,308.0,5.056041666666666,24
45.0,M,320.0,5.954807692307692,26
45.0,M,321.868,4.494869565217392,23
45.0,M,325.08668,3.8916111111111116,18
45.0,M,330.0,2.6878387096774192,155
45.0,M,331.52404,3.7062000000000004,15
45.0,M,333.0,5.0586153846153845,13
45.0,M,350.0,4.8989722222222225,36
45.0,M,360.0,2.5795384615384616,13
45.0,M,383.02292,4.2679375,16
45.0,M,400.0,4.8522727272727275,11
45.0,M,402.335,4.200571428571428,14
45.0,M,431.30312,3.273904761904762,21
45.0,M,500.0,3.2678333333333334,12
45.0,M,520.0,4.546363636363637,11
46.0,F,45.0,6.8265168961201494,799
46.0,F,45.06152,6.7067499999999995,52
46.0,F,45.5,6.071243243243243,37
46.0,F,45.6,7.215029411764706,34
46.0,F,45.8,8.79409090909091,11
46.0,F,46.0,6.527353383458647,266
46.0,F,46.6,6.344416666666667,12
46.0,F,47.0,6.354367441860465,215
46.0,F,48.0,6.543303797468355,316
46.0,F,48.2802,6.8696204819277105,166
46.0,F,48.5,7.486750000000001,12
46.0,F,49.0,5.98454054054054,111
46.0,F,49.8,5.0641875,16
46.0,F,49.88954,7.42325,36
46.0,F,50.0,7.162600278999893,9319
46.0,F,50.3,4.707692307692307,13
46.0,F,50.69421,7.444611111111111,18
46.0,F,51.0,6.444381481481481,270
46.0,F,51.3,8.19,13
46.0,F,51.4,6.073125,32
46.0,F,51.49888,7.302521739130436,69
46.0,F,51.6,6.279333333333334,12
46.0,F,51.7,5.076,18
46.0,F,51.8,7.537,13
46.0,F,52.0,6.778371739130435,460
46.0,F,52.3,6.322818181818182,11
46.0,F,52.5,7.552190476190477,21
46.0,F,52.6,6.586296296296296,27
46.0,F,53.0,6.289628975265018,283
46.0,F,53.10822,8.039432989690722,97
46.0,F,53.7,7.34375,16
46.0,F,53.91289,7.844866666666666,15
46.0,F,54.0,6.3434752851711025,263
46.0,F,54.71756,5.463824561403508,57
46.0,F,55.0,6.177058673469388,784
46.0,F,55.6,6.313090909090909,11
46.0,F,55.8,6.059818181818182,11
46.0,F,56.0,7.840071342200725,827
46.0,F,56.3269,6.714905405405406,74
46.0,F,57.0,6.114370967741935,186
46.0,F,57.93624,6.6165,14
46.0,F,58.0,6.957656626506024,166
46.0,F,59.0,6.647970149253731,67
46.0,F,60.0,6.594891451831751,737
46.0,F,61.0,5.989175,80
46.0,F,61.15492,6.717615384615384,26
46.0,F,62.0,5.8999448818897635,127
46.0,F,62.8,5.247090909090909,11
46.0,F,63.0,6.443097560975609,164
46.0,F,63.3,8.87228947368421,38
46.0,F,63.6,6.150230769230769,13
46.0,F,64.0,5.7817685950413225,121
46.0,F,64.3736,7.152637583892617,149
46.0,F,64.5,6.110875,16
46.0,F,64.6,3.857666666666667,12
46.0,F,65.0,6.1277485207100595,338
46.0,F,66.0,6.373492857142857,140
46.0,F,67.0,6.5209636363636365,110
46.0,F,67.59228,6.74525,16
46.0,F,68.0,6.405645669291339,127
46.0,F,68.6,7.28,11
46.0,F,69.0,6.771745454545455,110
46.0,F,69.20162,7.295761904761905,21
46.0,F,70.0,6.3912708333333335,336
46.0,F,70.81096,6.163,13
46.0,F,71.0,7.042127659574469,94
46.0,F,71.5,4.232730158730158,63
46.0,F,71.7,5.864928571428571,28
46.0,F,72.0,6.483164319248826,213
46.0,F,72.4203,7.288903225806452,62
46.0,F,72.7,7.704969696969697,99
46.0,F,73.0,5.768513274336283,113
46.0,F,73.9,7.629321428571429,28
46.0,F,74.0,5.6615797101449274,69
46.0,F,74.02964,6.9030000000000005,13
46.0,F,75.0,6.649133333333333,210
46.0,F,75.63898,6.280153846153846,13
46.0,F,76.0,6.013373134328359,67
46.0,F,77.0,6.4779375,64
46.0,F,77.24832,7.238181818181818,11
46.0,F,78.0,7.010577586206896,116
46.0,F,80.0,6.4695014084507045,355
46.0,F,80.467,6.866089118660758,2031
46.0,F,81.0,6.769666666666668,42
46.0,F,82.0,5.602183333333333,60
46.0,F,83.0,5.570639344262295,61
46.0,F,83.68568,6.517894736842106,19
46.0,F,84.0,5.269068181818182,44
46.0,F,84.329416,5.883530612244898,49
46.0,F,85.0,5.88395625,160
46.0,F,85.29502,6.685,12
46.0,F,86.0,5.5736060606060605,66
46.0,F,86.260624,5.908136363636363,22
46.0,F,86.90436,6.0693636363636365,11
46.0,F,87.0,7.705221739130435,460
46.0,F,88.0,6.440766666666667,60
46.0,F,88.5137,6.723285714285715,28
46.0,F,89.0,8.123983164983164,297
46.0,F,90.0,7.719046728971962,214
46.0,F,91.0,6.496235294117647,17
46.0,F,92.0,5.550357142857143,14
46.0,F,93.0,5.492409090909091,22
46.0,F,94.0,5.779142857142857,14
46.0,F,95.0,5.301785714285714,14
46.0,F,96.5604,6.009133333333334,15
46.0,F,98.0,4.69956,25
46.0,F,100.0,6.7210058859975215,3228
46.0,F,101.0,5.003968503937008,127
46.0,F,101.6,5.283307692307693,13
46.0,F,102.0,6.267418918918919,74
46.0,F,103.0,5.959086956521739,69
46.0,F,104.0,5.535666666666667,33
46.0,F,105.0,5.144775862068966,116
46.0,F,106.0,4.594793103448276,87
46.0,F,106.21644,6.762375,16
46.0,F,107.0,5.315153846153847,13
46.0,F,108.0,5.7131842105263155,38
46.0,F,109.43512,5.663,12
46.0,F,110.0,5.1691276595744675,141
46.0,F,111.0,5.3454712643678155,87
46.0,F,112.0,5.481549019607843,51
46.0,F,112.6538,6.204454545454545,11
46.0,F,113.0,5.889857142857143,14
46.0,F,115.0,5.358891304347826,46
46.0,F,116.0,4.876636363636364,11
46.0,F,118.0,5.842545454545455,22
46.0,F,119.0,4.523517857142857,56
46.0,F,120.0,4.942774193548387,62
46.0,F,125.0,5.338405405405405,37
46.0,F,129.0,4.814076923076923,13
46.0,F,130.0,5.359636363636364,44
46.0,F,135.18456,7.1614545454545455,11
46.0,F,140.0,5.43175,44
46.0,F,145.0,5.748545454545455,11
46.0,F,150.0,5.252588235294118,17
46.0,F,155.0,5.1751818181818185,11
46.0,F,160.0,3.528620689655172,29
46.0,F,160.934,5.978261386138613,1010
46.0,F,162.0,4.754333333333333,12
46.0,F,165.0,4.094615384615385,13
46.0,F,165.76202,5.971071428571428,14
46.0,F,166.0,4.189315789473684,19
46.0,F,167.0,4.03464,25
46.0,F,168.0,4.372,23
46.0,F,169.0,4.7403125,16
46.0,F,170.0,4.143901960784314,51
46.0,F,170.59004,4.493363636363636,11
46.0,F,171.0,4.228208333333334,24
46.0,F,177.0,5.597,19
46.0,F,177.0274,5.583454545454545,11
46.0,F,200.0,5.856733333333334,30
46.0,F,217.2609,5.259499999999999,18
46.0,F,230.0,6.0522307692307695,13
46.0,F,233.3543,6.478090909090909,11
46.0,F,240.0,5.492083333333333,12
46.0,F,246.0,6.855,11
46.0,F,250.0,5.578048076923077,104
46.0,F,250.7,4.9720555555555555,18
46.0,F,330.0,2.5075,16
46.0,M,45.0,7.295274968789014,3204
46.0,M,45.06152,7.389641025641026,78
46.0,M,45.1,7.078818181818182,11
46.0,M,45.2,7.547782608695652,23
46.0,M,45.3,7.463291666666667,48
46.0,M,45.4,7.20304347826087,23
46.0,M,45.5,6.630336206896552,116
46.0,M,45.6,7.8500000000000005,189
46.0,M,45.8,8.464019230769232,52
46.0,M,45.86619,8.444916666666666,12
46.0,M,46.0,7.051825242718446,1442
46.0,M,46.1,7.681846153846154,26
46.0,M,46.2,7.276666666666666,27
46.0,M,46.4,7.8480606060606055,33
46.0,M,46.5,7.177310344827586,58
46.0,M,46.6,6.665534482758621,58
46.0,M,46.7,8.600190476190475,21
46.0,M,46.8,8.346304347826088,23
46.0,M,47.0,7.112337512054002,1037
46.0,M,47.3,6.269625,16
46.0,M,47.4,4.113,12
46.0,M,47.5,7.466448979591837,49
46.0,M,47.8,6.791157894736843,19
46.0,M,47.9,5.179444444444444,27
46.0,M,48.0,7.144852697095436,1446
46.0,M,48.1,5.7668333333333335,12
46.0,M,48.2,8.393028571428571,35
46.0,M,48.2802,7.525084677419355,248
46.0,M,48.3,5.619965517241379,29
46.0,M,48.4,7.066622222222222,45
46.0,M,48.5,8.547533333333332,60
46.0,M,48.6,7.336181818181817,11
46.0,M,48.7,8.024761904761904,21
46.0,M,48.9,6.932550000000001,20
46.0,M,49.0,6.661764505119454,586
46.0,M,49.2,9.42592156862745,51
46.0,M,49.3,9.299238095238096,21
46.0,M,49.5,6.308285714285715,28
46.0,M,49.6,6.285567164179104,67
46.0,M,49.7,8.019875,24
46.0,M,49.8,5.011203125,64
46.0,M,49.88954,7.710202702702702,74
46.0,M,50.0,7.866734275315778,23355
46.0,M,50.1,8.266926829268293,41
46.0,M,50.2,8.27742857142857,14
46.0,M,50.3,5.808532258064516,62
46.0,M,50.4,8.892177777777778,45
46.0,M,50.5,7.082675675675676,37
46.0,M,50.6,7.2768125,16
46.0,M,50.69421,7.969418604651163,43
46.0,M,50.7,6.94475,28
46.0,M,50.74,5.9270000000000005,13
46.0,M,50.8,6.475058823529412,17
46.0,M,50.9,6.907538461538461,13
46.0,M,51.0,7.156646690518784,1118
46.0,M,51.016078,8.43525,20
46.0,M,51.2,5.4554374999999995,16
46.0,M,51.3,7.998964285714286,28
46.0,M,51.4,6.766093333333333,75
46.0,M,51.49888,8.01527672955975,159
46.0,M,51.5,6.265511111111111,45
46.0,M,51.6,6.133863636363636,22
46.0,M,51.7,5.703057142857143,35
46.0,M,51.8,7.284771428571429,35
46.0,M,51.9,6.3668260869565225,23
46.0,M,52.0,7.340178157749587,1813
46.0,M,52.2,6.483627450980393,51
46.0,M,52.3,6.8625116279069776,43
46.0,M,52.4,7.557377777777778,45
46.0,M,52.5,7.864831460674157,89
46.0,M,52.6,7.031270833333333,96
46.0,M,52.7,6.179694444444444,36
46.0,M,52.786351999999994,7.613615384615385,13
46.0,M,52.8,6.024588235294118,34
46.0,M,52.9,8.521129032258063,31
46.0,M,53.0,6.9062055070517125,1489
46.0,M,53.1,7.496162162162162,37
46.0,M,53.10822,8.723828571428573,245
46.0,M,53.3,5.9853000000000005,20
46.0,M,53.5,8.284305555555555,36
46.0,M,53.7,7.673541666666666,24
46.0,M,53.8,8.361758620689654,29
46.0,M,53.9,6.4952,15
46.0,M,53.91289,9.861076923076922,13
46.0,M,54.0,7.080179775280899,1246
46.0,M,54.1,7.037933333333333,15
46.0,M,54.2,5.8023030303030305,33
46.0,M,54.23475800000001,8.592214285714286,14
46.0,M,54.4,5.556,21
46.0,M,54.5,5.372736842105263,19
46.0,M,54.7,7.005028571428571,35
46.0,M,54.71756,6.053216666666667,120
46.0,M,54.878494,8.044818181818181,11
46.0,M,55.0,6.626597659107534,2734
46.0,M,55.2,6.7533125,16
46.0,M,55.3,7.388142857142857,14
46.0,M,55.4,7.200411764705883,34
46.0,M,55.5,7.169545454545454,11
46.0,M,55.6,6.4098749999999995,56
46.0,M,55.7,7.030208333333333,48
46.0,M,55.8,6.816301587301588,63
46.0,M,56.0,8.274414545454546,2750
46.0,M,56.2,6.950727272727272,44
46.0,M,56.3269,7.937950354609929,141
46.0,M,56.5,5.462807692307693,26
46.0,M,56.6,7.517388888888888,18
46.0,M,56.7,8.489341463414634,41
46.0,M,57.0,6.913661506707946,969
46.0,M,57.131569999999996,10.218846153846155,13
46.0,M,57.7,7.280808510638297,47
46.0,M,57.8,6.460954545454545,22
46.0,M,57.9,8.073692307692308,13
46.0,M,57.93624,7.538566666666667,30
46.0,M,58.0,7.329086129753915,894
46.0,M,58.5,7.655833333333334,12
46.0,M,58.6,6.234066666666666,15
46.0,M,58.7,7.724076923076923,13
46.0,M,59.0,6.896276422764228,369
46.0,M,59.2,7.126923076923077,13
46.0,M,59.22371199999999,9.029333333333334,15
46.0,M,59.54558,6.930666666666666,45
46.0,M,59.7,6.729142857142857,14
46.0,M,60.0,6.920183203631647,3084
46.0,M,60.2,7.408384615384615,13
46.0,M,60.35025,8.253153846153847,13
46.0,M,60.6,6.396416666666667,24
46.0,M,60.7,6.8619666666666665,30
46.0,M,61.0,6.762313524590164,488
46.0,M,61.1,7.818,13
46.0,M,61.15492,7.605661538461538,65
46.0,M,61.2,5.7572,15
46.0,M,61.3,8.258390243902438,41
46.0,M,61.8,6.539333333333333,15
46.0,M,62.0,6.6211315468940315,821
46.0,M,62.4,6.572133333333334,15
46.0,M,62.76426,8.17465,20
46.0,M,62.8,5.688220338983051,59
46.0,M,62.9,5.647666666666667,18
46.0,M,63.0,6.617558680892338,1031
46.0,M,63.3,9.46382681564246,179
46.0,M,63.5,7.2056046511627905,43
46.0,M,63.6,7.075978260869565,46
46.0,M,63.8,5.294482758620689,29
46.0,M,64.0,6.715779816513761,545
46.0,M,64.1,6.230307692307692,13
46.0,M,64.2,5.1971333333333325,30
46.0,M,64.3,6.515411764705882,17
46.0,M,64.3736,7.817776765375854,439
46.0,M,64.5,6.875387096774194,62
46.0,M,64.6,4.27975,44
46.0,M,64.8,6.743038461538462,26
46.0,M,65.0,6.547568513119534,1715
46.0,M,65.3,5.963181818181818,11
46.0,M,65.5,6.907375000000001,48
46.0,M,65.7,7.1295,28
46.0,M,65.98294,8.238464285714285,28
46.0,M,66.0,6.737450805008945,559
46.0,M,66.3,5.642947368421052,19
46.0,M,66.5,9.61995744680851,47
46.0,M,66.6,7.559181818181818,22
46.0,M,66.7,7.715923076923077,13
46.0,M,66.8,5.823514285714286,35
46.0,M,67.0,6.8147853810264385,643
46.0,M,67.5,6.941945454545455,55
46.0,M,67.59228,7.213684210526316,38
46.0,M,68.0,6.933528995756719,707
46.0,M,68.2,6.6868,15
46.0,M,68.3,4.729823529411765,17
46.0,M,68.5,6.926588235294117,17
46.0,M,68.6,8.18946153846154,26
46.0,M,68.7,5.873823529411765,17
46.0,M,68.8,6.071137931034483,29
46.0,M,69.0,7.3938023952095815,668
46.0,M,69.1,6.209793103448276,29
46.0,M,69.20162,8.268194444444445,36
46.0,M,69.3,8.8334375,16
46.0,M,69.4,5.351875,16
46.0,M,69.6,5.571333333333333,12
46.0,M,70.0,6.634602660497396,1729
46.0,M,70.3,7.651411764705883,17
46.0,M,70.7,8.660555555555554,18
46.0,M,70.8,6.997166666666667,30
46.0,M,70.81096,7.071545454545455,44
46.0,M,71.0,6.824675191815857,391
46.0,M,71.4,7.3008461538461535,13
46.0,M,71.5,4.478706231454006,337
46.0,M,71.61563,7.2884,20
46.0,M,71.7,6.260452702702703,148
46.0,M,71.8,6.072093023255815,43
46.0,M,72.0,6.822119124797408,1234
46.0,M,72.2,5.751846153846154,13
46.0,M,72.4203,8.050344827586207,174
46.0,M,72.5,7.188,38
46.0,M,72.6,6.542740740740741,27
46.0,M,72.7,8.287134703196347,438
46.0,M,73.0,6.0203044838373305,959
46.0,M,73.5,8.76128125,32
46.0,M,73.9,8.555303921568628,102
46.0,M,74.0,6.166779069767442,344
46.0,M,74.02964,7.232586206896552,29
46.0,M,74.3,7.515777777777777,27
46.0,M,74.5,8.678939024390244,82
46.0,M,74.7,4.978789473684211,19
46.0,M,75.0,6.8249220308250225,1103
46.0,M,75.1,5.8093,20
46.0,M,75.5,6.189363636363637,66
46.0,M,75.63898,6.8235,30
46.0,M,76.0,6.572692307692307,494
46.0,M,76.1,6.161121212121213,33
46.0,M,76.7,6.908679245283019,53
46.0,M,77.0,6.852681250000001,320
46.0,M,77.24832,8.624952380952381,21
46.0,M,77.5,7.160529411764706,17
46.0,M,77.8,4.686846153846154,13
46.0,M,78.0,7.246869706840392,614
46.0,M,78.7,6.838166666666666,12
